actor_loss,adjusted_no_steps,buffer_size,critic_loss,episode_num,episode_reward,eplenmean,eprewmean,fps,nupdates,sampling_loop,total_timesteps
261358.40953125,1000,717229,69118539856.896,5382,6403.319881644489,121.0,6062.150790000001,7,717229,70,717229
236984.3635625,1000,726029,46628319245.824,5447,2704.8231537483257,139.4,7469.720803599999,7,726029,71,726029
233384.9384375,1000,734640,55499941052.928,5512,3477.362479995767,113.8,4700.7226954,7,734640,72,734640
222236.744671875,1000,743522,55543332758.272,5577,10562.812580751764,147.6,7620.043028,7,743522,73,743522
227286.87225,1000,752462,51047193471.488,5642,3913.206428081159,158.6,9331.0128214,7,752462,74,752462
250567.45434375,1000,761682,66178992627.2,5707,2285.2698598882325,140.4,8044.881281200001,7,761682,75,761682
257086.40671875,1000,770419,71824032673.536,5772,5872.73493082235,123.6,6043.6212172,7,770419,76,770419
252586.3095,1000,778738,47994921774.336,5837,11875.400005600497,164.2,9117.273343599998,7,778738,77,778738
275058.8441875,1000,787140,77527452274.176,5902,10859.972564018506,141.0,6538.662962,7,787140,78,787140
288894.445,1000,795855,97079704112.128,5967,2692.690421489625,142.2,6636.0272346,7,795855,79,795855
306676.24115625,1000,804910,71323492750.336,6032,6484.952547416648,172.6,10466.070854599999,7,804910,80,804910
353152.22696875,1000,813606,119210303797.248,6097,11064.120171696368,127.4,5464.8873278,7,813606,81,813606
405531.55859375,1000,822202,132481396262.912,6162,14893.911637100007,188.4,11536.830555199998,7,822202,82,822202
452340.102,1000,831022,327445281226.752,6227,3863.1703277925735,143.0,7510.575646800001,7,831022,83,831022
443171.3440625,1000,840341,133129298617.6,6292,2277.7265264807997,175.4,11807.404708600001,7,840341,84,840341
443629.063125,1000,848801,144178006654.976,6357,2210.4605950781984,92.4,3227.8504182000006,7,848801,85,848801
442329.59675,1000,857470,133872151238.144,6422,2723.461222350294,119.8,4671.0468228,7,857470,86,857470
404683.8014375,1000,865616,77110876284.928,6487,4466.220438860668,134.4,7963.589070399999,7,865616,87,865616
347090.64225,1000,874593,82968225239.04,6552,15016.44827130469,148.0,8498.685686,7,874593,88,874593
299641.39071875,1000,882892,54626707191.296,6617,2671.111147300997,98.0,3718.5622634000006,7,882892,89,882892
259943.11978125,1000,891764,34602154071.68,6682,10874.050976756715,130.8,6669.3833684,7,891764,90,891764
246862.30103125,1000,899992,37718368145.28,6747,2147.465247205175,157.6,8305.0635612,7,899992,91,899992
234505.8995625,1000,909047,22195342945.792,6812,6141.146688873657,136.4,5983.437790800001,7,909047,92,909047
217572.802875,1000,918551,22776440531.072,6877,14340.594710400695,148.0,7378.076531799999,7,918551,93,918551
191956.02834375,1000,927643,9781843859.968,6942,2660.7225025002763,131.4,5759.346231400001,7,927643,94,927643
177402.7584375,1000,936135,14119477676.48,7007,5666.650212797021,144.0,7430.1729958,7,936135,95,936135
153646.01825,1000,944823,14695749002.24,7072,2311.494524404768,106.0,3735.4074997999996,7,944823,96,944823
143196.88990625,1000,953621,3805639962.752,7137,6435.9106970127195,126.8,4927.8972300000005,7,953621,97,953621
147997.126578125,1000,962679,3870694560.768,7202,6055.71646238177,169.0,9441.9596438,7,962679,98,962679
155119.31603125,1000,971464,5699300916.128,7267,15269.860064973349,156.0,7701.6168008,7,971464,99,971464
152865.20615625,1000,980332,7803303115.776,7332,14839.424933606593,138.8,7229.5319558,7,980332,100,980332
163456.87428125,1000,989023,9123757806.592,7397,3678.674239917779,111.2,4120.0707472,7,989023,101,989023
183564.39653125,1000,997448,8614045975.808,7462,3221.4958275885474,144.2,8430.8603088,7,997448,102,997448
214334.399625,1000,1000000.0,12149789020.224,7527,15416.133698285597,127.6,6431.442111599999,7,1006138,103,1006138
